date,year,month,season,accession,sample,sheet,index,ct,hev,location,b,g,r,s,roost,region,species %,ff total
20-Feb-13,2013,Feb,Sum,P13-10417,22,H,1,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,24,H,2,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,23,H,3,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,26,I,1,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,25,I,2,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,27,I,3,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,28,J,1,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,29,J,2,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
20-Feb-13,2013,Feb,Sum,P13-10417,30,J,3,,0,Bundaberg Botanical Gardens,1,0,1,0,br,CQ,"10,0,90,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,3,A,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,1,A,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,2,A,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,4,B,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,5,B,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,6,B,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,8,C,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,7,C,2,36.22,1,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,9,C,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,12,D,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,11,D,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,10,D,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,14,E,1,36.75,1,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,15,E,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,13,E,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,16,F,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,18,F,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,17,F,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,21,G,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,20,G,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,19,G,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,24,H,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,22,H,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,23,H,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,26,I,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,25,I,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,27,I,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,28,J,1,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,29,J,2,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
07-Feb-13,2013,Feb,Sum,P13-10418,30,J,3,,0,Boonah,1,1,1,0,bgr,SEQ,"10,10,80,0",50000
13-Feb-13,2013,Feb,Sum,P13-10510,1,A,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,2,A,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,4,A,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,3,A,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,6,B,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,10,B,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,9,B,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,8,B,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,7,B,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,5,B,6,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,12,C,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,15,C,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,14,C,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,11,C,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,13,C,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,19,D,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,18,D,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,17,D,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,16,D,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,20,E,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,23,E,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,25,E,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,22,E,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,24,E,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,21,E,6,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,27,F,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,30,F,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,26,F,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,28,F,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,29,F,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,36,G,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,33,G,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,31,G,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,35,G,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,34,G,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,32,G,6,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,40,H,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,39,H,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,41,H,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,38,H,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,37,H,5,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,43,I,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,44,I,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,42,I,3,37.53,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,45,I,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,49,J,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,46,J,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,48,J,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,47,J,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,51,K,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,50,K,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,52,K,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,55,L,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,53,L,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,54,L,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,59,M,1,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,57,M,2,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,60,M,3,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,58,M,4,,0,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
13-Feb-13,2013,Feb,Sum,P13-10510,56,M,5,35.62,1,Lakeside,0,0,1,1,rs,NQ,"85,0,15,0",23000
14-Feb-13,2013,Feb,Sum,P13-10511,27,A,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,2,A,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,26,A,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,29,B,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,30,B,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,28,B,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,25,C,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,24,C,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,23,C,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,20,D,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,22,D,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,21,D,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,1,E,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,3,E,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,4,E,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,5,F,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,7,F,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,6,F,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,10,G,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,8,G,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,9,G,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,13,H,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,12,H,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,11,H,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,15,I,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,14,I,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,16,I,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,17,J,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,18,J,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
14-Feb-13,2013,Feb,Sum,P13-10511,19,J,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",8000
21-Feb-13,2013,Feb,Sum,P13-10568,2,A,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,1,A,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,3,B,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,4,C,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,10,D,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,7,D,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,6,D,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,8,D,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,9,D,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,5,D,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,13,E,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,12,E,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,18,E,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,11,E,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,17,E,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,16,E,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,15,E,7,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,14,E,8,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,23,F,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,26,F,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,22,F,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,21,F,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,24,F,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,19,F,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,25,F,7,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,20,F,8,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,27,G,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,29,G,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,28,G,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,30,G,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,31,H,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,34,I,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,36,I,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,33,I,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,35,I,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,32,I,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,38,J,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,37,J,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,39,J,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,47,K,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,44,K,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,48,K,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,45,K,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,43,K,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,42,K,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,40,K,7,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,46,K,8,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,41,K,9,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,51,L,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,49,L,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,52,L,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,54,L,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,53,L,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,50,L,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,58,M,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,57,M,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,56,M,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,59,M,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,60,M,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
21-Feb-13,2013,Feb,Sum,P13-10568,55,M,6,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",20000
03-Jan-13,2013,Jan,Sum,P13-10006,2,A,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,1,A,2,36.46,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,3,A,3,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,5,B,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,4,B,2,33.38,1,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,6,B,3,36.94,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,7,C,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,9,C,2,33.86,1,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,8,C,3,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,11,D,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,12,D,2,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,10,D,3,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,14,E,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,15,E,2,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,13,E,3,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
03-Jan-13,2013,Jan,Sum,P13-10006,18,F,1,,0,Boonah,1,1,0,0,bg,SEQ,"50,50,0,0",10000
